student_id,total_errors,error_rate,avg_attempts,max_attempts,avg_rt,rt_std,avg_error_consistency,correction_rate,fast_guess_rate,slow_attempt_rate,improvement_trend,plateaus,struggle_index,immediate_correction,consecutive_errors,first_try_success,time_efficiency,give_up_rate,true_error_type,cluster,inferred_taxonomy
388,15,0.75,2.55,4,39.47883081307208,16.118800473140354,0.8530712842452299,1.0,0.05,0.15,0.025000000000000012,1,1.006710185733338,0.26666666666666666,9,0.25,1.5481894436498855,0.0,0,4,Misconception Errors
389,15,0.75,2.5,4,33.97125767466324,12.358271131229808,0.8684527242109894,1.0,0.0,0.0,-0.02499999999999998,1,0.849281441866581,0.26666666666666666,12,0.25,1.3588503069865296,0.0,0,4,Misconception Errors
390,3,0.15,1.15,2,26.66282672580591,8.154752135343623,0.10000000000000002,1.0,0.0,0.0,-0.12500000000000003,2,0.30662250734676794,1.0,14,0.85,2.3185066718092098,0.0,4,1,Careless Mistakes
391,10,0.5,1.5,2,38.36715819976191,15.650398085720608,0.2,1.0,0.0,0.05,-0.025000000000000026,1,0.5755073729964286,1.0,6,0.5,2.557810546650794,0.0,3,0,Procedural Errors
392,8,0.4,1.4,2,35.45349558425685,13.699931807902813,0.2,1.0,0.0,0.0,0.02500000000000006,0,0.49634893817959586,1.0,9,0.6,2.5323925417326323,0.0,3,0,Procedural Errors
393,10,0.5,1.5,2,37.60024680677097,12.142635748807454,0.2,1.0,0.0,0.0,0.024999999999999974,2,0.5640037021015645,1.0,7,0.5,2.506683120451398,0.0,3,0,Procedural Errors
394,11,0.55,1.55,2,37.002557441620965,11.713108352579024,0.2,1.0,0.0,0.0,0.07500000000000001,1,0.5735396403451251,1.0,9,0.45,2.387261770427159,0.0,3,0,Procedural Errors
395,9,0.45,1.45,2,35.782210049078664,17.195341110916704,0.2,1.0,0.0,0.05,0.05000000000000007,0,0.5188420457116406,1.0,9,0.55,2.4677386240743906,0.0,3,0,Procedural Errors
396,10,0.5,1.75,3,38.018963377317036,16.1963166104964,0.4908333073069418,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.665331859103048,0.5,10,0.5,2.172512192989545,0.0,2,3,Partial Understanding
397,6,0.3,1.3,2,31.398523718341323,8.613950580950545,0.19999999999999998,1.0,0.0,0.0,-0.04999999999999992,1,0.40818080833843723,1.0,12,0.7,2.415271055257025,0.0,3,1,Careless Mistakes
398,10,0.5,1.75,3,40.38707656706562,14.113903028657923,0.4840820532591109,1.0,0.0,0.05,-1.2067383328930179e-17,4,0.7067738399236484,0.5,10,0.5,2.307832946689464,0.0,2,3,Partial Understanding
399,7,0.35,1.35,2,32.002221090741735,11.563525276559457,0.19999999999999998,1.0,0.0,0.0,-0.07500000000000007,1,0.4320299847250134,1.0,12,0.65,2.370534895610499,0.0,3,1,Careless Mistakes
400,13,0.65,2.35,4,35.23960072051472,12.306111073846377,0.8347784559772187,1.0,0.0,0.05,1.671423705996146e-17,2,0.828130616932096,0.3076923076923077,10,0.35,1.4995574774687117,0.0,0,4,Misconception Errors
401,5,0.25,1.25,2,28.846097848244977,8.586677449300582,0.1,1.0,0.0,0.0,-0.09999999999999995,2,0.3605762231030622,1.0,11,0.75,2.3076878278595983,0.0,4,1,Careless Mistakes
402,9,0.45,1.45,2,40.4582785683007,16.858591209019195,0.2,1.0,0.0,0.15,0.10000000000000002,1,0.5866450392403602,1.0,8,0.55,2.790226108158669,0.0,3,0,Procedural Errors
403,10,0.5,1.8,3,38.80411386974974,17.755956417357122,0.4951499447224258,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.6984740496554954,0.4,10,0.5,2.1557841038749856,0.0,2,3,Partial Understanding
404,12,0.6,2.4,4,33.79395932819246,14.593797776887993,0.841840314051565,1.0,0.05,0.05,-0.025,2,0.811055023876619,0.25,9,0.4,1.4080816386746857,0.0,0,4,Misconception Errors
405,12,0.6,3.0,5,8.053752937460288,2.4501949675123895,0.10896981433038595,1.0,0.6,0.0,-0.025,0,0.24161258812380865,0.0,9,0.2,0.2684584312486763,0.0,1,2,Guessing Behavior
406,1,0.05,1.05,2,31.835508945421093,7.094114856407691,0.1,1.0,0.0,0.0,0.025000000000000015,2,0.3342728439269215,1.0,17,0.95,3.031953232897247,0.0,4,1,Careless Mistakes
407,3,0.15,1.15,2,30.328915175464886,10.435739969942535,0.10000000000000002,1.0,0.0,0.0,0.025000000000000005,2,0.3487825245178462,1.0,14,0.85,2.637296971779555,0.0,4,1,Careless Mistakes
408,14,0.7,3.35,5,7.2828031208032,2.8645175945124066,0.18883135024416964,1.0,0.7,0.0,0.10000000000000003,1,0.24397390454690718,0.0,11,0.1,0.2173971080836776,0.0,1,2,Guessing Behavior
409,10,0.5,1.6,3,43.063785931990296,19.489723161128367,0.5001564976829871,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.6890205749118448,0.8,10,0.5,2.6914866207493935,0.0,2,3,Partial Understanding
410,3,0.15,1.15,2,23.087918956127357,9.183147130186256,0.10000000000000002,1.0,0.0,0.0,0.12500000000000003,2,0.2655110679954646,1.0,14,0.85,2.0076451266197703,0.0,4,1,Careless Mistakes
411,13,0.65,2.1,4,36.30512620140974,14.542458019369633,0.846218217366016,1.0,0.0,0.1,0.02500000000000004,0,0.7624076502296045,0.46153846153846156,7,0.35,1.7288155334004638,0.0,0,4,Misconception Errors
412,4,0.2,1.2,2,27.613671212560586,11.047466199182127,0.1,1.0,0.0,0.0,0.10000000000000003,0,0.33136405455072704,1.0,13,0.8,2.301139267713382,0.0,4,1,Careless Mistakes
413,4,0.2,1.2,2,26.41032433822961,9.607973234653286,0.1,1.0,0.0,0.0,0.12500000000000003,2,0.3169238920587553,1.0,13,0.8,2.2008603615191342,0.0,4,1,Careless Mistakes
414,3,0.15,1.15,2,25.90488791167582,8.742704405517962,0.10000000000000002,1.0,0.0,0.0,0.025000000000000005,2,0.2979062109842719,1.0,14,0.85,2.2525989488413756,0.0,4,1,Careless Mistakes
415,11,0.55,1.55,2,38.783816318772764,13.402309865566817,0.2,1.0,0.0,0.0,-0.10000000000000007,1,0.6011491529409778,1.0,8,0.45,2.5021816979853395,0.0,3,0,Procedural Errors
416,10,0.5,1.8,3,36.9845180144474,12.561249641157335,0.5219679484364315,1.0,0.0,0.05,-1.2067383328930179e-17,4,0.6657213242600533,0.4,10,0.5,2.054695445247078,0.0,2,3,Partial Understanding
417,13,0.65,1.65,2,40.120690413125814,12.827825754379326,0.20000000000000004,1.0,0.0,0.0,0.025,1,0.6619913918165758,1.0,11,0.35,2.4315569947348976,0.0,3,0,Procedural Errors
418,12,0.6,3.2,5,8.439161413334626,2.884849678089806,0.173623237866976,1.0,0.55,0.0,0.075,0,0.270053165226708,0.0,12,0.1,0.26372379416670705,0.0,1,2,Guessing Behavior
419,4,0.2,1.2,2,27.378597542907535,13.175719945095643,0.1,1.0,0.0,0.0,-0.025000000000000053,2,0.3285431705148904,1.0,13,0.8,2.2815497952422947,0.0,4,1,Careless Mistakes
420,15,0.75,3.55,5,8.508743551931582,3.01638280251402,0.14962872163554397,1.0,0.65,0.0,2.829147976889146e-17,1,0.30206039609357116,0.0,13,0.05,0.23968291695581923,0.0,1,2,Guessing Behavior
421,10,0.5,1.7,3,35.965445260244834,19.14157843331387,0.46850057398033984,1.0,0.05,0.2,-1.2067383328930179e-17,4,0.6114125694241622,0.6,10,0.5,2.1156144270732256,0.0,2,3,Partial Understanding
422,13,0.65,1.65,2,40.89338792752913,12.873153852579948,0.20000000000000004,1.0,0.0,0.0,0.02500000000000003,0,0.6747409008042307,1.0,7,0.35,2.478387147122978,0.0,3,0,Procedural Errors
423,10,0.5,1.7,3,42.57355554967479,18.006963207957487,0.5140577375053955,1.0,0.0,0.25,-1.2067383328930179e-17,4,0.7237504443444714,0.6,10,0.5,2.5043267970396936,0.0,2,3,Partial Understanding
424,12,0.6,1.6,2,38.589744864817916,15.726976686879942,0.20000000000000004,1.0,0.0,0.1,0.04999999999999996,0,0.6174359178370866,1.0,11,0.4,2.4118590540511198,0.0,3,0,Procedural Errors
425,14,0.7,3.45,5,7.628479993628235,2.7638960019151226,0.14711982189086176,1.0,0.7,0.0,0.025000000000000012,1,0.26318255978017413,0.0,11,0.1,0.22111536213415176,0.0,1,2,Guessing Behavior
426,12,0.6,1.6,2,37.596324574878665,11.15838943094471,0.20000000000000004,1.0,0.0,0.0,-0.125,0,0.6015411931980587,1.0,10,0.4,2.3497702859299165,0.0,3,0,Procedural Errors
427,15,0.75,2.5,4,38.45819050845042,11.37153606149415,0.8153419822991196,1.0,0.0,0.0,-6.0336916644650896e-18,4,0.9614547627112606,0.2,11,0.25,1.538327620338017,0.0,0,4,Misconception Errors
428,16,0.8,3.45,5,9.230328998776264,2.5355762244577136,0.15972032302387368,1.0,0.5,0.0,-0.024999999999999988,2,0.31844635045778114,0.0,13,0.1,0.2675457680804714,0.0,1,2,Guessing Behavior
429,12,0.6,2.95,5,8.472703714428985,2.749214981989892,0.09594292285073037,1.0,0.6,0.0,-2.5137848441736506e-17,2,0.24994475957565507,0.0,9,0.25,0.2872102954043724,0.0,1,2,Guessing Behavior
430,2,0.1,1.1,2,29.351285567737783,6.954431997373513,0.1,1.0,0.0,0.0,0.025000000000000015,2,0.32286414124511564,1.0,15,0.9,2.668298687976162,0.0,4,1,Careless Mistakes
431,16,0.8,2.75,4,37.334728281299995,15.391639793797092,0.8423125133817522,1.0,0.05,0.05,0.05000000000000002,1,1.02670502773575,0.1875,14,0.2,1.3576264829563633,0.0,0,4,Misconception Errors
432,3,0.15,1.15,2,27.349538212734206,9.535558513761707,0.10000000000000002,1.0,0.0,0.0,0.07500000000000004,3,0.3145196894464434,1.0,15,0.85,2.3782207141508005,0.0,4,1,Careless Mistakes
433,15,0.75,3.4,5,7.686507908462533,2.9664544962110746,0.16945575412699582,1.0,0.65,0.0,-0.024999999999999974,2,0.26134126888772613,0.0,10,0.05,0.22607376201360393,0.0,1,2,Guessing Behavior
434,10,0.5,1.95,3,39.10803107956964,22.502416031901383,0.47201745132193346,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.7626066060516079,0.1,10,0.5,2.0055400553625455,0.0,2,3,Partial Understanding
435,10,0.5,1.5,2,39.34652917852928,14.186845605235547,0.2,1.0,0.0,0.1,0.07500000000000001,1,0.5901979376779392,1.0,10,0.5,2.6231019452352853,0.0,3,0,Procedural Errors
436,11,0.55,1.55,2,40.01555846860414,13.863446373214753,0.2,1.0,0.0,0.05,1.0429774949527335e-17,0,0.6202411562633642,1.0,8,0.45,2.5816489334583315,0.0,3,0,Procedural Errors
437,14,0.7,2.65,4,46.70308666403237,14.544206539589366,0.8529493454983769,1.0,0.0,0.15,0.05000000000000001,3,1.2376317965968577,0.21428571428571427,7,0.3,1.7623806288314101,0.0,0,4,Misconception Errors
438,10,0.5,1.6,3,36.24026044674396,16.767740336400134,0.484676763592336,1.0,0.05,0.1,-1.2067383328930179e-17,4,0.5798441671479034,0.8,10,0.5,2.2650162779214975,0.0,2,3,Partial Understanding
439,12,0.6,3.0,5,7.609290811397949,2.4741919721313606,0.16040775805987528,1.0,0.65,0.0,0.02499999999999999,1,0.2282787243419385,0.0,7,0.15,0.2536430270465983,0.0,1,2,Guessing Behavior
440,7,0.35,2.3,5,7.084493977466996,2.9556212373964588,0.11149237442918647,1.0,0.5,0.0,-0.10000000000000003,1,0.1629433614817409,0.0,8,0.35,0.30802147728117374,0.0,1,2,Guessing Behavior
441,10,0.5,1.75,3,41.24320814730798,21.698820853671034,0.5197331193497886,1.0,0.0,0.25,-1.2067383328930179e-17,4,0.7217561425778897,0.5,10,0.5,2.356754751274742,0.0,2,3,Partial Understanding
442,15,0.75,3.7,5,7.626491741426351,2.873212091748587,0.1602955014179854,1.0,0.75,0.0,0.025000000000000012,1,0.28218019443277503,0.0,11,0.0,0.20612139841692842,0.0,1,2,Guessing Behavior
443,10,0.5,1.85,3,36.3141592082186,20.07422726905875,0.47813835870225807,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.6718119453520441,0.3,10,0.5,1.962927524768573,0.0,2,3,Partial Understanding
444,10,0.5,1.75,3,36.73128808481933,11.336768199466928,0.5049120999767813,1.0,0.0,0.0,-1.2067383328930179e-17,4,0.6427975414843384,0.5,10,0.5,2.098930747703962,0.0,2,3,Partial Understanding
445,10,0.5,1.65,3,34.4592543546638,13.509430618735022,0.5054164223633483,1.0,0.05,0.05,-1.2067383328930179e-17,4,0.5685776968519527,0.7,10,0.5,2.088439657858412,0.0,2,3,Partial Understanding
446,7,0.35,1.35,2,34.09884410159799,13.974892762361092,0.19999999999999998,1.0,0.0,0.05,0.025000000000000005,1,0.46033439537157295,1.0,7,0.65,2.5258403038220734,0.0,3,0,Procedural Errors
447,12,0.6,2.25,4,30.359947807489153,10.695622362755136,0.8125709666203426,1.0,0.0,0.0,-0.024999999999999994,1,0.6830988256685059,0.25,11,0.4,1.3493310136661845,0.0,0,4,Misconception Errors
448,10,0.5,1.6,3,48.81975897447862,22.77481101545568,0.48759764535821687,1.0,0.0,0.25,-1.2067383328930179e-17,4,0.781116143591658,0.8,10,0.5,3.0512349359049136,0.0,2,3,Partial Understanding
449,11,0.55,1.55,2,40.48559022260278,13.27144792362773,0.2,1.0,0.0,0.1,-0.04999999999999999,1,0.6275266484503431,1.0,8,0.45,2.6119735627485663,0.0,3,0,Procedural Errors
450,10,0.5,1.85,3,47.70348861146118,21.164131620762763,0.48369876161148406,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.8825145393120318,0.3,10,0.5,2.578566951970875,0.0,2,3,Partial Understanding
451,3,0.15,1.15,2,27.38810402086212,8.102828499608764,0.10000000000000002,1.0,0.05,0.0,0.07499999999999997,1,0.31496319623991437,1.0,15,0.85,2.3815742626836625,0.0,4,1,Careless Mistakes
452,10,0.5,1.65,3,39.05589739772473,19.565901325168223,0.5213196737139256,1.0,0.0,0.15,-1.2067383328930179e-17,4,0.644422307062458,0.7,10,0.5,2.3670240847105894,0.0,2,3,Partial Understanding
453,9,0.45,1.45,2,31.20696017463073,12.18444408928704,0.2,1.0,0.0,0.0,-0.07499999999999996,1,0.4525009225321455,1.0,10,0.55,2.152204149974533,0.0,3,0,Procedural Errors
454,11,0.55,1.55,2,42.79456689512427,12.615016091491448,0.2,1.0,0.0,0.1,-0.02500000000000002,2,0.6633157868744262,1.0,9,0.45,2.7609397996854366,0.0,3,0,Procedural Errors
455,18,0.9,2.65,4,40.2272869499379,16.362444785054294,0.8650960796225519,1.0,0.05,0.1,0.05000000000000001,1,1.0660231041733543,0.4444444444444444,15,0.1,1.5180108282995433,0.0,0,4,Misconception Errors
456,6,0.3,1.3,2,23.96918854841699,9.737564126487502,0.09999999999999999,1.0,0.0,0.0,2.7227595936055527e-17,2,0.3115994511294209,1.0,8,0.7,1.8437837344936148,0.0,4,1,Careless Mistakes
457,12,0.6,1.95,4,36.439420544720505,8.82677155683983,0.8296231183618695,1.0,0.0,0.0,-0.07500000000000002,0,0.7105687006220498,0.5833333333333334,11,0.4,1.86868823306259,0.0,0,4,Misconception Errors
458,10,0.5,1.5,2,37.578993417531606,11.50310708922893,0.2,1.0,0.0,0.05,0.10000000000000005,0,0.5636849012629741,1.0,11,0.5,2.5052662278354405,0.0,3,0,Procedural Errors
459,8,0.4,1.4,2,38.264689979110486,13.957466767461408,0.2,1.0,0.0,0.05,-0.07500000000000002,1,0.5357056597075468,1.0,8,0.6,2.7331921413650346,0.0,3,0,Procedural Errors
460,15,0.75,2.15,4,31.38513384493591,12.52581491937102,0.848171434125438,1.0,0.0,0.0,0.024999999999999953,2,0.6747803776661221,0.5333333333333333,9,0.25,1.4597736672063215,0.0,0,4,Misconception Errors
461,17,0.85,2.5,4,33.062713512793195,11.061143306318511,0.8411723297310446,1.0,0.0,0.0,0.049999999999999996,1,0.8265678378198299,0.5882352941176471,13,0.15,1.3225085405117278,0.0,0,4,Misconception Errors
462,8,0.4,1.4,2,34.724348264883005,9.603276226587964,0.2,1.0,0.0,0.0,0.050000000000000024,1,0.48614087570836206,1.0,9,0.6,2.480310590348786,0.0,3,0,Procedural Errors
463,10,0.5,1.8,3,43.99877187443967,17.6496184155003,0.5304339846973178,1.0,0.0,0.25,-1.2067383328930179e-17,4,0.7919778937399141,0.4,10,0.5,2.444376215246648,0.0,2,3,Partial Understanding
464,15,0.75,3.4,5,7.979455531153353,2.8516020048802138,0.15686098511198782,1.0,0.7,0.0,0.10000000000000005,2,0.271301488059214,0.0,11,0.15,0.2346898685633339,0.0,1,2,Guessing Behavior
465,10,0.5,1.8,3,37.7842068365974,23.190290463489582,0.5029119968826832,1.0,0.05,0.15,-1.2067383328930179e-17,4,0.6801157230587532,0.4,10,0.5,2.099122602033189,0.0,2,3,Partial Understanding
466,7,0.35,1.35,2,36.13897159860683,11.873697702593226,0.19999999999999998,1.0,0.0,0.05,0.05000000000000004,1,0.48787611658119223,1.0,9,0.65,2.6769608591560616,0.0,3,0,Procedural Errors
467,17,0.85,3.75,5,8.103219823677184,2.472021308592485,0.19448540624966099,1.0,0.75,0.0,-1.2073083464899128e-17,1,0.30387074338789444,0.0,15,0.1,0.21608586196472493,0.0,1,2,Guessing Behavior
468,14,0.7,3.45,5,8.136396246999745,2.7105295495739603,0.15500521257514796,1.0,0.6,0.0,-0.02499999999999998,0,0.2807056705214912,0.0,10,0.15,0.2358375723768042,0.0,1,2,Guessing Behavior
469,16,0.8,3.5,5,7.851592741138743,3.3132651847513896,0.18142036646905277,1.0,0.65,0.0,0.049999999999999996,3,0.274805745939856,0.0,11,0.1,0.22433122117539267,0.0,1,2,Guessing Behavior
470,10,0.5,1.5,2,40.54674461899166,11.900437147369558,0.2,1.0,0.0,0.05,-0.024999999999999918,2,0.6082011692848749,1.0,6,0.5,2.703116307932777,0.0,3,0,Procedural Errors
471,11,0.55,2.3,4,32.8969648193519,10.790452814853499,0.8445273109321996,1.0,0.0,0.0,0.10000000000000003,1,0.7566301908450938,0.18181818181818182,8,0.45,1.4303028182326913,0.0,0,4,Misconception Errors
472,3,0.15,1.15,2,34.83021453212821,11.43044462957125,0.10000000000000002,1.0,0.0,0.0,-0.025000000000000057,2,0.40054746711947437,1.0,15,0.85,3.0287143071415836,0.0,4,1,Careless Mistakes
473,10,0.5,1.75,3,46.178836278224466,23.12539070403129,0.50309472362331,1.0,0.0,0.25,-1.2067383328930179e-17,4,0.8081296348689281,0.5,10,0.5,2.6387906444699696,0.0,2,3,Partial Understanding
474,16,0.8,3.5,5,6.9380807498059625,3.489199632665738,0.17064728288335096,1.0,0.75,0.0,0.025000000000000026,2,0.24283282624320868,0.0,11,0.1,0.19823087856588464,0.0,1,2,Guessing Behavior
475,15,0.75,3.3,5,6.624653707327719,2.7099861041602367,0.1779366537569391,1.0,0.9,0.0,0.07500000000000001,1,0.21861357234181472,0.0,12,0.05,0.20074708204023392,0.0,1,2,Guessing Behavior
476,5,0.25,1.25,2,26.9006926664539,10.365856206532042,0.1,1.0,0.0,0.0,-0.049999999999999954,0,0.3362586583306737,1.0,14,0.75,2.152055413316312,0.0,4,1,Careless Mistakes
477,10,0.5,1.9,3,37.5735250488105,16.19795937098551,0.450424466107045,1.0,0.05,0.1,-1.2067383328930179e-17,4,0.7138969759273995,0.2,10,0.5,1.9775539499373949,0.0,2,3,Partial Understanding
478,10,0.5,1.85,3,41.97743453073188,19.74051256579332,0.47615220494701677,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.7765825388185398,0.3,10,0.5,2.2690505151746962,0.0,2,3,Partial Understanding
479,13,0.65,1.65,2,36.99525464430715,12.242008545970982,0.20000000000000004,1.0,0.0,0.0,1.743992849845362e-18,0,0.610421701631068,1.0,7,0.35,2.2421366451095244,0.0,3,0,Procedural Errors
480,14,0.7,2.4,4,36.44134948216714,17.469931776298143,0.8108041017298273,1.0,0.05,0.1,0.09999999999999999,0,0.8745923875720113,0.42857142857142855,8,0.3,1.5183895617569643,0.0,0,4,Misconception Errors
481,10,0.5,1.75,3,39.507451921909144,17.598478798711813,0.48742012450926947,1.0,0.0,0.1,-1.2067383328930179e-17,4,0.69138040863341,0.5,10,0.5,2.2575686812519513,0.0,2,3,Partial Understanding
482,16,0.8,3.65,5,8.255226757984584,3.331478260456288,0.17929357043441274,1.0,0.6,0.0,-0.10000000000000005,1,0.30131577666643733,0.0,13,0.1,0.22617059610916668,0.0,1,2,Guessing Behavior
483,17,0.85,3.75,5,8.417343089634992,3.036741855968042,0.13854369905054653,1.0,0.8,0.0,-0.12500000000000003,2,0.3156503658613122,0.0,16,0.05,0.22446248239026645,0.0,1,2,Guessing Behavior
484,12,0.6,2.2,4,36.99426824424951,13.791250418794379,0.7786963435284909,1.0,0.0,0.05,0.12500000000000006,1,0.8138739013734893,0.3333333333333333,12,0.4,1.6815576474658869,0.0,0,4,Misconception Errors
485,12,0.6,2.4,4,37.17959759604993,15.619997506921058,0.8338929311566958,1.0,0.0,0.1,0.07499999999999996,0,0.8923103423051982,0.16666666666666666,11,0.4,1.5491498998354138,0.0,0,4,Misconception Errors
486,15,0.75,3.1,5,6.866406839787854,2.9956372934681204,0.14877076372792766,1.0,0.65,0.0,-0.07500000000000001,1,0.21285861203342346,0.0,11,0.2,0.22149699483186625,0.0,1,2,Guessing Behavior
487,10,0.5,1.75,3,40.24907600958549,16.003655242909304,0.5089136952803617,1.0,0.0,0.1,-1.2067383328930179e-17,4,0.7043588301677459,0.5,10,0.5,2.299947200547742,0.0,2,3,Partial Understanding
488,10,0.5,1.7,3,34.23153271496373,21.688302621922258,0.5066547808779467,1.0,0.05,0.1,-1.2067383328930179e-17,4,0.5819360561543834,0.6,10,0.5,2.0136195714684546,0.0,2,3,Partial Understanding
489,12,0.6,2.95,5,7.990777275632388,2.2548483356843545,0.1946664397793294,1.0,0.6,0.0,0.05000000000000002,1,0.23572792963115546,0.0,8,0.25,0.27087380595364025,0.0,1,2,Guessing Behavior
490,7,0.35,1.35,2,24.608739384797758,8.416326450742167,0.09999999999999999,1.0,0.0,0.0,-1.710939348145702e-17,2,0.33221798169476974,1.0,11,0.65,1.8228695840590932,0.0,4,1,Careless Mistakes
491,13,0.65,3.4,5,7.2701348268868955,3.720388336963898,0.13757518252925885,1.0,0.65,0.0,0.07500000000000002,3,0.24718458411415445,0.0,12,0.1,0.2138274949084381,0.0,1,2,Guessing Behavior
492,13,0.65,2.05,4,37.99569398856286,17.605434813955757,0.8408710641294859,1.0,0.0,0.2,0.024999999999999998,1,0.7789117267655387,0.5384615384615384,8,0.35,1.853448487246969,0.0,0,4,Misconception Errors
493,4,0.2,1.2,2,28.130427331474625,9.276712366606397,0.1,1.0,0.0,0.0,0.02499999999999998,0,0.33756512797769544,1.0,13,0.8,2.3442022776228852,0.0,4,1,Careless Mistakes
494,10,0.5,1.8,3,39.50954011356652,20.718370862188575,0.48742901160634433,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.7111717220441974,0.4,10,0.5,2.194974450753696,0.0,2,3,Partial Understanding
495,16,0.8,3.4,5,10.366504912462597,2.651098725785517,0.12483650696578906,1.0,0.35,0.0,-2.3154485417859998e-17,0,0.3524611670237283,0.0,14,0.05,0.30489720330772346,0.0,1,2,Guessing Behavior
496,1,0.05,1.05,2,28.96191831385167,9.709405996814409,0.1,1.0,0.0,0.0,0.04999999999999994,3,0.3041001422954425,1.0,17,0.95,2.75827793465254,0.0,4,1,Careless Mistakes
497,14,0.7,2.45,4,42.19256531196646,13.109601510490675,0.8396152057798528,1.0,0.0,0.15,-0.15,3,1.0337178501431783,0.35714285714285715,12,0.3,1.7221455229374065,0.0,0,4,Misconception Errors
498,10,0.5,1.85,3,36.180479194939515,16.465764300591417,0.5219311368839031,1.0,0.0,0.1,-1.2067383328930179e-17,4,0.6693388651063811,0.3,10,0.5,1.9557015781048386,0.0,2,3,Partial Understanding
499,14,0.7,3.15,5,7.5122811523620925,2.740851013136761,0.1378121954933123,1.0,0.65,0.0,-0.05,1,0.23663685629940592,0.0,11,0.15,0.23848511594800292,0.0,1,2,Guessing Behavior
500,10,0.5,1.9,3,40.621672410815194,21.23847693628573,0.5248492577746893,1.0,0.0,0.2,-1.2067383328930179e-17,4,0.7718117758054887,0.2,10,0.5,2.1379827584639575,0.0,2,3,Partial Understanding
